Time,Open,High,Low,Last,Change,Volume,"Open Int"
03/04/2020,528,528,521.5,522.75,-6,142,0
03/03/2020,523,534.5,523,528.75,2.5,301,413
03/02/2020,523.5,526.25,521.5,526.25,-2.75,672,659
02/28/2020,531,531.25,515.5,529,-0.25,2192,1096
02/27/2020,538.75,539.25,528.25,529.25,-11,20812,2549
02/26/2020,539.25,542.75,534.75,540.25,1.25,19746,11728
02/25/2020,539,541.25,530.75,539,2.75,29431,19282
02/24/2020,550.25,550.5,534,536.25,-14.75,53342,28970
02/21/2020,559.75,569,550.5,551,-9,81105,44458
02/20/2020,565.25,567.5,558.25,560,-5.25,55426,67105
02/19/2020,563,565.75,553,565.25,-1.5,68274,81040
02/18/2020,549.25,570.75,548,566.75,24,123526,96326
02/14/2020,544.75,549.5,542,542.75,-1.5,63124,105132
02/13/2020,548.5,550.5,540.75,544.25,-3.25,85047,114870
02/12/2020,541,549,538.25,547.5,5.5,91895,123085
02/11/2020,551.5,551.75,539,542,-10,166632,138418
02/10/2020,558.75,560.75,551,552,-6.75,100463,170218
02/07/2020,557,563,553.25,558.75,2.5,64891,190331
02/06/2020,563.75,565.5,555.75,556.25,-5.75,51963,199474
02/05/2020,559.25,563.75,555.5,562,4.75,52869,204661
02/04/2020,554.25,564.25,553.5,557.25,1.75,69486,207461
02/03/2020,551.25,558,546.5,555.5,1.75,83000,207787
01/31/2020,562.5,566,552.75,553.75,-6.75,63922,208575
01/30/2020,562.5,562.5,550.75,560.5,-1.75,77794,207646
01/29/2020,571,573.25,561,562.25,-7.5,55030,207379
01/28/2020,573,576.5,565.5,569.75,-2.5,56857,210168
01/27/2020,567.75,573.25,559.5,572.25,-1.25,78994,208861
01/24/2020,581.75,581.75,569.5,573.5,-7,58501,210424
01/23/2020,577.75,583,575.25,580.5,2.75,55850,217735
01/22/2020,581.5,592.5,574.5,577.75,-3.75,84471,220540
01/21/2020,572.5,582.75,566.75,581.5,11,69900,224315
01/17/2020,565.5,572.5,564.25,570.5,5.25,54666,219445
01/16/2020,573.5,573.5,560,565.25,-8,58192,216971
01/15/2020,569,578.75,568.25,573.25,4.75,78783,219675
01/14/2020,562.25,573,559.25,568.5,6.25,69294,215756
01/13/2020,565.25,565.75,558.5,562.25,-2.25,51064,217007
01/10/2020,562.75,568.5,555.75,564.5,2.25,92633,217589
01/09/2020,553.75,564,552.75,562.25,9.5,66455,216290
01/08/2020,549.5,555.75,545.25,552.75,2.5,51322,215415
01/07/2020,549.5,551,545.5,550.25,0.25,41346,215530
01/06/2020,552.5,555.25,546.75,550,-4.5,47904,214312
01/03/2020,560.75,562,551.75,554.5,-5.75,44180,213021
01/02/2020,559.5,567.5,558.25,560.25,1.5,49931,214925
12/31/2019,555,559.75,553,558.75,2.75,38466,210979
12/30/2019,560,564.5,551.5,556,-0.25,42485,210773
12/27/2019,549.75,561,549.25,556.25,7.25,52110,209650
12/26/2019,540.75,552,540.25,549,8,30244,207504
12/24/2019,539.5,545,538.5,541,1.5,21559,206796
12/23/2019,543,547,538.75,539.5,-2.75,33261,207934
12/20/2019,545.25,549,538.75,542.25,-3,44101,208685
12/19/2019,547.5,553.5,544,545.25,-3,39716,210519
12/18/2019,553.25,555,545.25,548.25,-8,56331,213123
12/17/2019,553.25,557.25,545,556.25,6.5,68511,213452
12/16/2019,534.75,556.75,534.75,549.75,17.25,95740,211912
12/13/2019,533,536.25,525.75,532.5,2.25,65491,204412
12/12/2019,518,534.25,516.25,530.25,11,65231,205238
12/11/2019,523.5,523.5,516.75,519.25,-4.5,47524,203086
12/10/2019,522.75,528,519.25,523.75,1,43615,204540
12/09/2019,523.75,526,520.25,522.75,-1.75,43599,205163
12/06/2019,523.75,526.75,519.25,524.5,0.75,44178,202473
12/05/2019,527.5,530,522.75,523.75,-3.75,40864,203103
12/04/2019,525.25,529.75,522.25,527.5,2.25,46872,201315
"Downloaded from Barchart.com as of 03-04-2020 12:17pm CST"
